time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-07-13T06:57:50.610Z,33.6818333,-116.7365,16.73,0.58,ml,20,98,0.03816,0.08,ci,ci15526033,2014-07-14T20:46:10.350Z,"6km S of Idyllwild-Pine Cove, California",earthquake
2014-07-13T06:52:24.000Z,51.7457,178.609,90.4,2.1,ml,,,,0.32,ak,ak11324937,2014-07-13T18:25:47.265Z,"23km SSE of Little Sitkin Island, Alaska",earthquake
2014-07-13T06:50:48.000Z,62.9833,-150.416,100.1,1,ml,,,,0.14,ak,ak11324547,2014-07-13T18:25:49.648Z,"75km NNW of Talkeetna, Alaska",earthquake
2014-07-13T06:48:22.800Z,19.3355,-155.1787,7.2,1.5,Md,,82.8,0.04491576,0.1,hv,hv60731356,2014-07-16T16:28:33.062Z,"12km SSE of Volcano, Hawaii",earthquake
2014-07-13T06:46:49.900Z,40.6643,-122.4503,26,2.6,Md,14,122.4,0.05389892,0.06,nc,nc72253090,2014-07-17T03:59:08.104Z,"6km WSW of Shasta Lake, California",earthquake
2014-07-13T06:44:40.100Z,38.8117,-122.82,3.6,0.6,Md,7,126,0.01796631,0.01,nc,nc72253085,2014-07-13T07:52:08.050Z,"6km NW of The Geysers, California",earthquake
2014-07-13T06:43:10.760Z,-34.8573,-70.8956,92.2,4.5,mb,,57,0.114,0.77,us,usb000rsjz,2014-07-13T22:57:33.380Z,"22km SE of Chimbarongo, Chile",earthquake
2014-07-13T06:41:04.550Z,34.0373333,-117.1611667,9.52,0.81,ml,15,133,0.04053,0.15,ci,ci15526025,2014-07-14T20:02:57.280Z,"2km SE of Redlands, California",earthquake
2014-07-13T06:40:26.648Z,39.328,-119.9812,5.3171,0.78,ml,13,77.22,0.055,0.1387,nn,nn00451781,2014-07-15T21:09:00.306Z,"8km N of Incline Village, Nevada",earthquake
2014-07-13T06:39:50.000Z,62.4386,-150.8426,77,1.1,ml,,,,0.82,ak,ak11324542,2014-07-13T07:02:14.077Z,"40km WNW of Talkeetna, Alaska",earthquake
2014-07-13T06:20:51.930Z,34.213,-117.501,6.15,0.58,ml,11,108,0.005669,0.11,ci,ci15526017,2014-07-14T19:59:36.030Z,"14km NNW of Fontana, California",earthquake
2014-07-13T06:08:05.279Z,41.9517,-119.6582,0,2.68,ml,6,151.66,0.482,0.2161,nn,nn00451779,2014-07-14T09:32:01.873Z,"62km ESE of Lakeview, Oregon",earthquake
2014-07-13T05:57:00.100Z,46.661,-122.2945,18.7,0.8,Md,,97.2,0.20661252,0.15,uw,uw60816082,2014-07-14T21:27:07.739Z,"11km N of Morton, Washington",earthquake
2014-07-13T05:52:38.154Z,37.0647,-117.8075,0,1.57,ml,11,174.05,0.48,0.1295,nn,nn00451778,2014-07-16T00:12:59.667Z,"44km ESE of Big Pine, California",earthquake
2014-07-13T05:48:49.200Z,41.1852,-121.5792,0,2,Md,7,136.8,0.07186522,0.02,nc,nc72253060,2014-07-14T19:01:08.315Z,"34km NNE of Burney, California",earthquake
2014-07-13T05:40:28.100Z,35.563,-120.8625,7,1.6,Md,10,122.4,0.04491576,0.04,nc,nc72253055,2014-07-13T06:54:06.484Z,"13km NNE of Cayucos, California",earthquake
2014-07-13T05:34:59.150Z,35.4936667,-118.288,5.01,0.93,ml,10,110,0.1279,0.08,ci,ci15526009,2014-07-14T19:57:47.900Z,"19km S of Weldon, California",earthquake
2014-07-13T05:24:38.000Z,58.4696,-156.1879,100,2.9,ml,,,,1.63,ak,ak11324539,2014-07-13T13:27:06.864Z,"36km SE of King Salmon, Alaska",earthquake
2014-07-13T05:20:50.020Z,35.5279,-97.153,5,2.8,mb_lg,,52,0.081,0.58,us,usb000rsjp,2014-07-15T10:40:49.257Z,"4km NNE of Harrah, Oklahoma",earthquake
2014-07-13T05:20:37.400Z,47.793,-122.8463,19.7,0.4,Md,,234,0.04491576,0.14,uw,uw60816062,2014-07-14T04:11:34.209Z,"14km W of Lofall, Washington",earthquake
2014-07-13T05:00:36.600Z,44.6478,-110.4468,1.3,1,Ml,,187.2,0.08084838,0.07,uu,uu60077287,2014-07-14T16:57:05.570Z,"36km NE of Old Faithful Geyser, Wyoming",earthquake
2014-07-13T04:59:51.503Z,37.2114,-118.2772,8.5581,1.16,ml,10,177.79,0.151,0.1307,nn,nn00451776,2014-07-16T00:11:51.812Z,"5km NNE of Big Pine, California",earthquake
2014-07-13T04:46:12.600Z,17.846,-66.761,4,2.6,Md,12,230.4,0.1706799,0.2,pr,pr14194000,2014-07-13T12:48:44.435Z,"17km SSE of Indios, Puerto Rico",earthquake
2014-07-13T04:29:10.442Z,39.6646,-119.6919,11.2712,0.31,ml,10,96.15,0.122,0.1267,nn,nn00451774,2014-07-13T04:55:55.143Z,"2km NE of Spanish Springs, Nevada",earthquake
2014-07-13T04:24:08.620Z,34.2733333,-117.0225,8.93,0.97,ml,20,86,0.02171,0.14,ci,ci15526001,2014-07-14T19:55:59.820Z,"10km WNW of Big Bear Lake, California",earthquake
2014-07-13T04:17:01.800Z,19.515,-156.517,40.8,3.2,ml,,284,0.494,1.02,us,usb000rsja,2014-07-15T23:15:30.968Z,"56km WSW of Kailua-Kona, Hawaii",earthquake
2014-07-13T04:14:39.100Z,41.8133,-119.6532,0.7,2.3,Md,,183.6,0.49407341,0.34,uw,uw60816057,2014-07-14T21:47:45.829Z,"70km SE of Lakeview, Oregon",earthquake
2014-07-13T04:12:15.000Z,46.1937,-122.3402,11.8,-0.1,Md,,144,0.00898315,0.04,uw,uw60060928,2014-07-14T04:13:09.393Z,"32km NNE of Amboy, Washington",earthquake
2014-07-13T03:48:49.000Z,64.4717,-149.4097,1,0.3,ml,,,,0.75,ak,ak11324516,2014-07-13T18:25:52.150Z,"18km SW of North Nenana, Alaska",earthquake
2014-07-13T03:40:41.522Z,37.5366,-118.4641,4.5717,0.65,ml,6,140.36,0.111,0.1499,nn,nn00451772,2014-07-15T20:24:31.290Z,"17km NNW of Dixon Lane-Meadow Creek, California",earthquake
2014-07-13T03:31:18.182Z,40.1007,-119.6715,14.08,0.17,ml,5,135.19,0.084,0.1106,nn,nn00452020,2014-07-15T20:08:19.280Z,"50km N of Spanish Springs, Nevada",earthquake
2014-07-13T03:19:46.000Z,36.1585,-121.6273,10.8,2.5,Md,36,154.8,0.02694946,0.09,nc,nc72252975,2014-07-16T00:02:05.399Z,"38km WSW of Greenfield, California",earthquake
2014-07-13T03:19:06.000Z,61.8351,-150.9395,74.8,1.5,ml,,,,0.53,ak,ak11324503,2014-07-13T04:14:32.242Z,"48km WNW of Willow, Alaska",earthquake
2014-07-13T03:17:00.000Z,61.5901,-150.0907,49.7,1.5,ml,,,,0.52,ak,ak11324501,2014-07-13T04:14:27.823Z,"10km NW of Big Lake, Alaska",earthquake
2014-07-13T03:16:50.930Z,-32.9509,-71.4655,44.03,5,mb,,64,0.379,0.89,us,usb000rsj2,2014-07-15T20:29:36.000Z,"10km N of Quilpue, Chile",earthquake
2014-07-13T03:16:15.000Z,19.9582,-155.242,15.6,2.9,Ml,,122.4,0.03593261,0.09,hv,hv60731231,2014-07-15T23:05:50.000Z,"19km NW of Pepeekeo, Hawaii",earthquake
2014-07-13T03:15:16.600Z,38.7970009,-122.7385025,1.58,1.59,md,23,48,0.01381,0.04,nc,nc72252970,2014-07-13T04:59:08.778Z,"2km NE of The Geysers, California",earthquake
2014-07-13T03:00:58.000Z,38.8335,-122.8785,3.1,0.3,Md,6,172.8,0.00898315,0.03,nc,nc72252965,2014-07-13T04:22:04.698Z,"12km ENE of Cloverdale, California",earthquake
2014-07-13T02:55:48.490Z,33.5485,-116.3878333,15.37,0.51,ml,16,139,0.04034,0.1,ci,ci15525985,2014-07-14T19:50:35.450Z,"14km SSW of La Quinta, California",earthquake
2014-07-13T02:54:08.200Z,38.7727,-122.745,1.7,0.7,Md,6,97.2,0.01796631,0.01,nc,nc72252960,2014-07-13T04:30:10.560Z,"1km ESE of The Geysers, California",earthquake
2014-07-13T02:46:17.000Z,61.7115,-146.5978,6,1.5,ml,,,,0.72,ak,ak11324497,2014-07-13T03:43:24.002Z,"66km NNW of Valdez, Alaska",earthquake
2014-07-13T02:33:21.000Z,62.3496,-151.1208,61,1.3,ml,,,,0.34,ak,ak11324494,2014-07-13T03:08:07.504Z,"52km W of Talkeetna, Alaska",earthquake
2014-07-13T02:30:54.200Z,33.154,-116.3421667,4.16,0.74,ml,23,133,0.1301,0.19,ci,ci15525977,2014-07-14T19:46:15.760Z,"11km SSE of Borrego Springs, California",earthquake
2014-07-13T02:18:17.900Z,46.3068,-122.3447,16,0,Md,,270,0,0.13,uw,uw60060923,2014-07-14T04:59:26.424Z,"28km S of Morton, Washington",earthquake
2014-07-13T02:15:52.500Z,48.0013,-122.0758,5,0.4,Md,,226.8,0.16169675,0.04,uw,uw60815952,2014-07-14T04:14:44.567Z,"1km SSW of Lake Stevens, Washington",earthquake
2014-07-13T02:14:12.430Z,39.2352,-120.092,6.1893,0.12,ml,6,158.13,0.072,0.104,nn,nn00452017,2014-07-15T19:31:39.008Z,"3km W of Tahoe Vista, California",earthquake
2014-07-13T02:13:23.000Z,61.7131,-150.4982,60,1.4,ml,,,,0.35,ak,ak11324491,2014-07-13T03:08:06.345Z,"24km W of Willow, Alaska",earthquake
2014-07-13T02:08:22.840Z,35.8924,-97.2715,5,2.7,mb_lg,,34,0.177,1.01,us,usb000rsiq,2014-07-13T19:18:50.864Z,"6km SSW of Langston, Oklahoma",earthquake
2014-07-13T01:57:44.600Z,35.8713,-97.3119,5,2.9,ml,,59,,0.61,us,usb000rsim,2014-07-15T22:59:48.005Z,"9km SSW of Langston, Oklahoma",earthquake
2014-07-13T01:51:14.071Z,38.0524,-118.6655,10.4666,0.98,ml,9,139.92,0.061,0.1242,nn,nn00451770,2014-07-15T19:05:16.332Z,"52km NNE of Mammoth Lakes, California",earthquake
2014-07-13T01:34:05.000Z,60.1952,-141.344,0,1.5,ml,,,,0.86,ak,ak11324485,2014-07-13T02:02:47.610Z,"62km ENE of Cape Yakataga, Alaska",earthquake
2014-07-13T01:32:16.000Z,60.5331,-152.136,34.7,2,ml,,,,2.69,ak,ak11324482,2014-07-13T02:02:46.582Z,"33km E of Redoubt Volcano, Alaska",earthquake
2014-07-13T01:31:57.277Z,41.9786,-119.6816,5.4791,1.74,ml,5,158.35,0.469,0.0912,nn,nn00452015,2014-07-16T18:57:33.124Z,"59km ESE of Lakeview, Oregon",earthquake
2014-07-13T01:21:06.410Z,36.142,-117.9708333,3.25,1.39,ml,21,68,0.09697,0.11,ci,ci15525969,2014-07-14T19:43:12.860Z,"52km S of Lone Pine, California",earthquake
2014-07-13T01:02:07.400Z,40.1628,-121.0563,2.5,1.9,Md,7,172.8,0.3233935,0.06,nc,nc72252925,2014-07-15T15:08:21.313Z,"12km SSW of Westwood, California",earthquake
2014-07-13T00:57:57.020Z,35.9066,-97.2715,5.52,2.6,mb_lg,,55,0.185,0.75,us,usb000rsik,2014-07-13T09:00:34.707Z,"4km SSW of Langston, Oklahoma",earthquake
2014-07-13T00:52:48.820Z,36.1416667,-117.9711667,4.67,0.5,ml,7,133,0.09715,0.11,ci,ci37206197,2014-07-14T19:32:34.703Z,"52km S of Lone Pine, California",earthquake
2014-07-13T00:52:00.300Z,35.2818,-121.0803,4.3,2.2,Md,26,205.2,0.17966306,0.1,nc,nc72252905,2014-07-14T23:28:04.693Z,"22km W of Los Osos, California",earthquake
2014-07-13T00:48:52.200Z,41.8208,-119.6368,1.4,1.1,Md,,219.6,0.50305656,0.25,uw,uw60815837,2014-07-14T04:16:19.741Z,"71km SE of Lakeview, Oregon",earthquake
2014-07-13T00:43:44.510Z,37.4445,-118.5358353,7.54,2.57,md,30,83,0.08053,0.07,nc,nc72252900,2014-07-17T04:25:05.987Z,"12km NW of West Bishop, California",earthquake
2014-07-13T00:40:55.870Z,33.4371667,-116.4031667,9.98,1.79,ml,61,41,0.08804,0.19,ci,ci15525945,2014-07-14T19:25:00.260Z,"20km N of Borrego Springs, California",earthquake
2014-07-13T00:40:17.230Z,36.141,-117.9711667,3.35,1.53,ml,22,68,0.09699,0.11,ci,ci15525929,2014-07-14T19:15:56.510Z,"52km S of Lone Pine, California",earthquake
2014-07-13T00:38:58.640Z,36.1436667,-117.9703333,3.46,1.46,ml,22,68,0.09701,0.11,ci,ci15525921,2014-07-14T19:13:40.410Z,"51km S of Lone Pine, California",earthquake
2014-07-13T00:37:34.060Z,33.2541667,-115.9865,5.1,1.34,ml,16,151,0.3267,0.11,ci,ci15525937,2014-07-14T18:59:49.876Z,"5km SSW of Salton City, California",earthquake
2014-07-13T00:26:23.900Z,46.7022,-122.1893,10.2,0.7,Md,,162,0.26949459,0.15,uw,uw60060918,2014-07-14T04:47:30.125Z,"17km NNE of Morton, Washington",earthquake
2014-07-13T00:25:27.000Z,62.5139,-151.2405,96.3,1.3,ml,,,,0.65,ak,ak11324478,2014-07-13T00:58:42.874Z,"62km WNW of Talkeetna, Alaska",earthquake
2014-07-13T00:10:16.200Z,19.0503,-155.3832,34.3,1.9,Md,,212.4,0.12576414,0.11,hv,hv60731111,2014-07-16T16:27:52.724Z,"19km SSE of Pahala, Hawaii",earthquake
2014-07-13T00:06:24.300Z,38.82,-122.7642,2.9,0.5,Md,10,75.6,0.01796631,0.02,nc,nc72252875,2014-07-13T00:23:05.935Z,"3km W of Cobb, California",earthquake
2014-07-13T00:02:49.600Z,19.4038,-155.2742,1.7,2.1,Ml,,32.4,0.00898315,0.2,hv,hv60731106,2014-07-13T00:08:39.838Z,"4km SW of Volcano, Hawaii",earthquake
2014-07-12T23:59:07.587Z,39.8397,-120.7825,5.568,0.43,ml,7,137.42,0.077,0.1182,nn,nn00452075,2014-07-16T00:01:25.238Z,"14km SE of East Quincy, California",earthquake
2014-07-12T23:46:21.100Z,18.7677,-65.4865,16,2.3,Md,3,298.8,0.49587004,0.2,pr,pr14193009,2014-07-13T05:10:09.636Z,"50km NNE of Luquillo, Puerto Rico",earthquake
2014-07-12T23:45:15.000Z,17.8945,-63.936,44,2.8,Md,3,349.2,1.34387967,0.28,pr,pr14193010,2014-07-13T07:51:20.273Z,"78km WNW of The Bottom, Bonaire, Saint Eustatius and Saba ",earthquake
2014-07-12T23:44:25.000Z,61.1461,-140.324,6.9,1.2,ml,,,,0.32,ak,ak11324464,2014-07-13T00:06:22.586Z,"158km WNW of Haines Junction, Canada",earthquake
2014-07-12T23:44:12.100Z,18.3481,-67.6358,9,2.4,Md,5,316.8,0.54976895,0.46,pr,pr14193011,2014-07-13T05:58:11.039Z,"40km W of Rincon, Puerto Rico",earthquake
2014-07-12T23:40:29.700Z,46.196,-122.2998,12.5,-0.1,Md,,86.4,0.03593261,0.12,uw,uw60060913,2014-07-14T04:19:30.098Z,"33km NNE of Amboy, Washington",earthquake
2014-07-12T23:36:07.020Z,35.9463333,-117.6723333,2.98,1.05,ml,8,105,0.05829,0.1,ci,ci15525913,2014-07-14T18:49:24.807Z,"31km NW of Searles Valley, California",earthquake
2014-07-12T23:34:26.000Z,64.5713,-149.2901,16.3,0.8,ml,,,,0.95,ak,ak11324457,2014-07-13T17:50:42.135Z,"8km W of North Nenana, Alaska",earthquake
2014-07-12T23:34:20.200Z,40.1885,-121.0525,4.9,1.7,Md,6,176.4,0.34135981,0.06,nc,nc72252865,2014-07-13T01:49:06.600Z,"10km WNW of Greenville, California",earthquake
2014-07-12T23:25:39.000Z,38.7617,-122.7287,1.4,1.7,Md,23,57.6,0.01796631,0.06,nc,nc72252855,2014-07-13T01:24:03.752Z,"2km SE of The Geysers, California",earthquake
2014-07-12T23:23:56.486Z,39.5279,-120.2775,7.2993,0.46,ml,4,132.2,0.054,0.0729,nn,nn00451759,2014-07-13T05:01:33.951Z,"23km NNW of Truckee, California",earthquake
2014-07-12T23:22:30.310Z,-18.5957,169.3231,264.35,4.9,mb,,29,3.73,0.77,us,usb000rsi5,2014-07-13T07:30:01.586Z,"105km N of Isangel, Vanuatu",earthquake
2014-07-12T23:20:26.900Z,41.8457,-119.63,0.1,2.6,Ml,,183.6,0.50305656,0.57,uw,uw60815772,2014-07-14T04:25:58.752Z,"70km ESE of Lakeview, Oregon",earthquake
2014-07-12T23:04:51.000Z,59.0276,-153.6838,13.9,1.8,ml,,,,0.63,ak,ak11324437,2014-07-12T23:32:54.893Z,"106km SE of Old Iliamna, Alaska",earthquake
2014-07-12T22:37:11.480Z,6.897,-73.0533,152.3,4.4,mb,,48,0.963,0.79,us,usb000rshr,2014-07-12T23:37:08.768Z,"10km S of Piedecuesta, Colombia",earthquake
2014-07-12T22:33:14.010Z,36.1335,-117.9671667,6.94,0.93,ml,16,67,0.09229,0.11,ci,ci15525905,2014-07-14T18:47:30.890Z,"53km S of Lone Pine, California",earthquake
2014-07-12T22:12:57.600Z,38.7622,-122.73,1.4,1.6,Md,16,68.4,0.01796631,0.06,nc,nc72252815,2014-07-13T00:23:05.934Z,"2km SE of The Geysers, California",earthquake
2014-07-12T22:11:27.740Z,36.0963333,-117.8373333,5.71,0.1,ml,6,159,0.02564,0.1,ci,ci15525897,2014-07-14T18:45:49.772Z,"49km N of Inyokern, California",earthquake
2014-07-12T22:04:11.640Z,33.2518333,-115.9875,1.9,1.42,ml,32,67,0.02822,0.2,ci,ci15525889,2014-07-14T18:43:54.860Z,"5km SSW of Salton City, California",earthquake
2014-07-12T22:04:11.000Z,62.1199,-150.9403,84,1.4,ml,,,,0.53,ak,ak11324334,2014-07-12T22:30:19.049Z,"48km WSW of Talkeetna, Alaska",earthquake
2014-07-12T21:51:46.000Z,18.8488,-67.0757,41,2.5,Md,11,255.6,0.38088568,0.27,pr,pr14193008,2014-07-13T05:54:27.114Z,"38km N of Isabela, Puerto Rico",earthquake
2014-07-12T21:49:55.000Z,67.5372,-149.8043,0.6,2.2,ml,,,,0.58,ak,ak11324320,2014-07-12T22:30:25.602Z,"35km NNE of Coldfoot, Alaska",earthquake
2014-07-12T21:48:13.000Z,62.2876,-150.2134,0.2,1.7,ml,,,,0.73,ak,ak11324316,2014-07-12T22:30:24.632Z,"6km SW of Talkeetna, Alaska",earthquake
2014-07-12T21:46:56.700Z,37.7457,-122.1472,7.6,1.2,Md,11,118.8,0.14373045,0.05,nc,nc72252800,2014-07-12T23:40:05.760Z,"2km NNE of San Leandro, California",earthquake
2014-07-12T21:46:55.730Z,33.9083333,-116.7005,14.37,0.74,ml,19,82,0.137,0.11,ci,ci15525881,2014-07-14T18:39:04.950Z,"8km E of Cabazon, California",earthquake
2014-07-12T21:28:57.800Z,41.82,-119.6505,9.4,1.4,Md,,230.4,0.49407341,0.64,uw,uw60815742,2014-07-12T23:01:56.395Z,"70km SE of Lakeview, Oregon",earthquake
2014-07-12T21:26:50.470Z,34.2715,-117.0176667,9.19,0.67,ml,16,61,0.01778,0.13,ci,ci15525873,2014-07-14T18:36:01.050Z,"10km WNW of Big Bear Lake, California",earthquake
2014-07-12T21:11:27.910Z,24.202,-108.7093,10,4.3,mb,,184,3.87,1.12,us,usb000rsgy,2014-07-13T05:14:05.376Z,"118km SW of La Reforma, Mexico",earthquake
2014-07-12T21:06:45.740Z,36.0953333,-117.8228333,3.41,1.26,ml,18,50,0.03423,0.14,ci,ci15525865,2014-07-15T14:25:33.393Z,"49km N of Inyokern, California",earthquake
2014-07-12T20:59:03.480Z,36.1268333,-117.9715,6.27,0.65,ml,11,77,0.09489,0.15,ci,ci15525857,2014-07-14T18:30:34.606Z,"53km S of Lone Pine, California",earthquake
2014-07-12T20:52:28.100Z,41.8145,-119.6423,0.2,1.3,Md,,212.4,0.50305656,0.54,uw,uw60815737,2014-07-14T04:41:48.492Z,"71km SE of Lakeview, Oregon",earthquake
2014-07-12T20:48:17.800Z,37.7458,-122.1437,7.3,2.3,Md,56,32.4,0.04491576,0.1,nc,nc72252770,2014-07-18T01:21:06.039Z,"2km NNE of San Leandro, California",earthquake
2014-07-12T20:46:50.700Z,38.8408,-122.8373,2.2,1.4,Md,23,61.2,0,0.02,nc,nc72252765,2014-07-12T22:55:05.674Z,"9km NW of The Geysers, California",earthquake
2014-07-12T20:31:47.200Z,38.8368,-122.8085,2.7,0.9,Md,11,100.8,0.01796631,0.01,nc,nc72252760,2014-07-12T22:26:07.388Z,"7km WNW of Cobb, California",earthquake
2014-07-12T20:30:56.900Z,41.7983,-119.6502,4,1,Md,,234,0.49407341,0.28,uw,uw60815722,2014-07-14T22:06:22.773Z,"72km SE of Lakeview, Oregon",earthquake
2014-07-12T20:27:14.220Z,36.1335,-117.9665,6.94,1.37,ml,22,67,0.09176,0.18,ci,ci15525849,2014-07-14T18:27:19.450Z,"53km S of Lone Pine, California",earthquake
2014-07-12T20:26:28.400Z,36.1341667,-117.9678333,6.59,1.77,ml,23,67,0.09294,0.11,ci,ci15525841,2014-07-14T18:26:05.550Z,"53km S of Lone Pine, California",earthquake
2014-07-12T20:21:09.400Z,38.8212,-122.8493,1.9,0.6,Md,9,90,0.00898315,0.02,nc,nc72252750,2014-07-12T21:55:08.902Z,"9km WNW of The Geysers, California",earthquake
2014-07-12T20:20:15.700Z,46.2007,-122.1712,3.7,0.1,Md,,151.2,0.01796631,0.11,uw,uw60060908,2014-07-14T02:35:59.830Z,"38km NNE of Amboy, Washington",earthquake
2014-07-12T20:19:24.140Z,33.512,-116.5056667,16.91,0.45,ml,18,95,0.05007,0.17,ci,ci15525833,2014-07-14T18:21:55.980Z,"16km ESE of Anza, California",earthquake
2014-07-12T20:09:12.000Z,38.812,-122.8307,3,0.4,Md,7,180,0,0.02,nc,nc72252745,2014-07-12T21:25:05.483Z,"7km WNW of The Geysers, California",earthquake
2014-07-12T20:05:07.000Z,63.2595,-151.1471,7.8,1.3,ml,,,,1.01,ak,ak11324127,2014-07-12T20:48:25.128Z,"111km W of Cantwell, Alaska",earthquake
2014-07-12T19:58:39.000Z,12.804,-88.387,41.9,4.2,mb,,,,1.45,us,usb000rt36,2014-07-15T10:39:06.941Z,"52km SSW of Jucuaran, El Salvador",earthquake
2014-07-12T19:57:32.800Z,41.7975,-119.6735,2.2,1.8,Md,,212.4,0.48509025,0.56,uw,uw60815702,2014-07-12T20:36:48.807Z,"70km SE of Lakeview, Oregon",earthquake
2014-07-12T19:55:31.000Z,41.7855,-119.6825,4.2,1.2,Md,,237.6,0.4761071,0.39,uw,uw60815697,2014-07-12T20:34:43.592Z,"70km SE of Lakeview, Oregon",earthquake
2014-07-12T19:45:26.500Z,19.0382,-155.3887,35.4,1.9,Md,,226.8,0.13474729,0.09,hv,hv60730906,2014-07-16T16:27:17.656Z,"20km SSE of Pahala, Hawaii",earthquake
2014-07-12T19:30:23.270Z,35.8988333,-117.9735,13.37,1.27,ml,17,71,0.08404,0.13,ci,ci15525825,2014-07-14T18:19:54.500Z,"31km NNW of Inyokern, California",earthquake
2014-07-12T19:23:11.100Z,46.0533,-122.046,10,0.5,Md,,144,0.23356197,0.14,uw,uw60060808,2014-07-14T02:33:53.575Z,"34km ENE of Amboy, Washington",earthquake
2014-07-12T19:14:01.600Z,18.03,-67.1283,25,1.2,Md,3,230.4,0.02874609,0.1,pr,pr14193007,2014-07-12T20:12:07.455Z,"4km E of Boqueron, Puerto Rico",earthquake
2014-07-12T19:11:49.300Z,38.8183,-122.8187,2.7,0.4,Md,7,86.4,0.00898315,0.02,nc,nc72252735,2014-07-12T20:56:07.285Z,"7km NW of The Geysers, California",earthquake
2014-07-12T19:05:02.000Z,35.729,-121.1187,7,1.4,Md,11,97.2,0.03593261,0.05,nc,nc72252730,2014-07-12T19:06:39.956Z,"11km NE of San Simeon, California",earthquake
2014-07-12T18:59:10.800Z,37.4028,-122.1938,4.2,2.4,Md,43,57.6,0.01796631,0.07,nc,nc72252725,2014-07-15T20:47:10.338Z,"0km NE of Ladera, California",earthquake
2014-07-12T18:41:42.300Z,32.8193333,-115.5805,15.27,1,ml,11,125,0.1135,0.19,ci,ci15525817,2014-07-14T18:16:33.740Z,"3km NNW of El Centro, California",earthquake
2014-07-12T18:33:37.200Z,35.5661667,-116.9008333,6.38,0.74,ml,8,147,0.275,0.17,ci,ci15525809,2014-07-14T18:14:09.472Z,"38km NNW of Fort Irwin, California",earthquake
2014-07-12T18:21:38.400Z,18.9843,-65.4251,9,2.4,Md,3,316.8,0.68631288,0.11,pr,pr14193006,2014-07-12T19:59:25.859Z,"74km NNE of Luquillo, Puerto Rico",earthquake
2014-07-12T18:20:39.960Z,-55.2942,-27.8737,26.72,5.2,mb,,79,5.087,0.79,us,usb000rsf0,2014-07-13T21:56:38.000Z,"162km NNW of Visokoi Island, ",earthquake
2014-07-12T18:20:30.010Z,34.4431667,-119.179,13.94,1.55,ml,10,128,0.03486,0.22,ci,ci15525801,2014-07-14T18:11:49.455Z,"5km E of Ojai, California",earthquake
2014-07-12T18:18:04.399Z,39.2109,-119.7309,7.7654,0.82,ml,11,84.15,0.022,0.1295,nn,nn00451750,2014-07-12T18:50:51.780Z,"6km NNE of Carson City, Nevada",earthquake
2014-07-12T18:13:52.000Z,63.2306,-151.0117,0.4,1.4,ml,,,,0.59,ak,ak11323956,2014-07-12T18:47:53.089Z,"104km W of Cantwell, Alaska",earthquake
2014-07-12T18:13:34.820Z,34.4291667,-119.1811667,16.41,2.1,ml,22,69,0.03691,0.29,ci,ci15525793,2014-07-14T17:57:41.782Z,"6km ESE of Ojai, California",earthquake
2014-07-12T18:10:34.000Z,38.8227,-122.7615,2.4,0.4,Md,10,158.4,0.00898315,0.02,nc,nc72252710,2014-07-12T19:36:03.266Z,"3km W of Cobb, California",earthquake
2014-07-12T18:06:22.700Z,19.0464,-65.044,30,2.9,Md,15,255.6,0.69619435,0.07,pr,pr14193005,2014-07-13T02:09:22.151Z,"78km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2014-07-12T17:59:57.000Z,67.5933,-149.9711,6.5,3.1,ml,,,,0.61,ak,ak11323934,2014-07-13T02:02:39.749Z,"38km NNE of Coldfoot, Alaska",earthquake
2014-07-12T17:49:17.550Z,-55.3848,-28.008,5.47,5.5,mwb,,47,5.025,0.73,us,usb000rsej,2014-07-14T17:08:48.000Z,"154km NNW of Visokoi Island, ",earthquake
2014-07-12T17:48:39.330Z,35.9506667,-117.6701667,3.57,0.57,ml,7,130,0.05753,0.1,ci,ci15525785,2014-07-14T17:52:34.296Z,"31km NW of Searles Valley, California",earthquake
2014-07-12T17:34:27.400Z,35.8555,-97.3303,5,3,mb_lg,,29,0.117,1.16,us,usb000rseb,2014-07-12T20:53:38.410Z,"8km ESE of Guthrie, Oklahoma",earthquake
2014-07-12T17:11:47.000Z,35.8742,-97.2729,6.18,4.3,mb_lg,,29,0.162,0.69,us,usb000rsdy,2014-07-14T22:17:39.495Z,"8km SSW of Langston, Oklahoma",earthquake
2014-07-12T17:11:23.020Z,34.0223333,-117.1666667,7.06,1.03,ml,34,36,0.04693,0.14,ci,ci15525769,2014-07-14T17:50:15.100Z,"3km SSE of Redlands, California",earthquake
2014-07-12T17:07:27.000Z,64.6405,-149.786,25.4,0.6,ml,,,,0.78,ak,ak11323863,2014-07-12T21:57:38.739Z,"32km WNW of North Nenana, Alaska",earthquake
2014-07-12T17:01:28.400Z,38.7767,-122.7493,0.8,0.5,Md,12,68.4,0.00898315,0.04,nc,nc72252690,2014-07-12T19:01:09.309Z,"0km E of The Geysers, California",earthquake
2014-07-12T17:00:49.262Z,38.9375,-118.812,0,0.71,ml,7,154.26,0.337,0.1384,nn,nn00452056,2014-07-15T22:40:35.678Z,"30km E of Yerington, Nevada",earthquake
2014-07-12T16:52:47.600Z,38.9542,-111.395,1.7,1.4,Ml,,86.4,0.17966306,0.07,uu,uu60077232,2014-07-14T19:14:47.522Z,"27km SW of Ferron, Utah",earthquake
